Fold1,Fold2,Fold3,Fold4,Fold5,Mean±Std
45.83,45.83,44.44,56.94,43.75,47.36±5.43
36.11,22.92,32.64,34.72,37.50,32.78±5.80
48.61,59.03,60.42,63.19,50.00,56.25±6.53
72.92,88.89,90.97,87.50,88.89,85.83±7.33
97.22,93.06,95.14,95.83,98.61,95.97±2.11
89.58,85.42,89.58,90.28,95.83,90.14±3.72
75.69,70.14,65.97,81.25,86.11,75.83±8.13
86.11,88.19,85.42,92.36,89.58,88.33±2.80
81.25,79.17,85.42,84.03,78.47,81.67±3.01
44.44,41.67,43.75,29.86,44.44,40.83±6.24
67.78,67.43,69.38,71.60,71.32,69.50±21.85
