Fold1,Fold2,Fold3,Fold4,Fold5,Mean±Std
58.33,75.00,51.39,74.31,68.06,65.42±10.30
36.11,40.97,49.31,48.61,22.92,39.58±10.81
67.36,76.39,84.03,81.94,69.44,75.83±7.37
95.14,97.92,97.92,99.31,100.00,98.06±1.86
97.92,100.00,99.31,100.00,95.83,98.61±1.77
92.36,98.61,97.92,97.22,96.53,96.53±2.46
92.36,88.19,89.58,91.67,91.67,90.69±1.74
100.00,97.22,99.31,98.61,99.31,98.89±1.05
97.22,95.83,96.53,97.92,96.53,96.81±0.79
76.39,84.72,86.81,77.78,84.03,81.94±4.58
81.32,85.49,85.21,86.74,82.43,84.24±18.40
