Fold1,Fold2,Fold3,Fold4,Fold5,Mean±Std
54.86,49.31,56.25,51.39,59.03,54.17±3.87
32.64,20.14,36.11,19.44,29.17,27.50±7.46
61.81,77.08,55.56,73.61,55.56,64.72±10.10
96.53,95.83,96.53,92.36,84.72,93.19±5.04
100.00,96.53,98.61,93.75,100.00,97.78±2.66
90.28,97.92,94.44,96.53,93.75,94.58±2.92
88.19,86.11,82.64,83.33,91.67,86.39±3.69
97.92,98.61,99.31,97.92,91.67,97.08±3.08
78.47,88.89,92.36,97.22,91.67,89.72±6.97
61.81,66.67,51.39,63.19,77.08,64.03±9.26
76.25,77.71,76.32,76.88,77.43,76.92±22.24
