Fold1,Fold2,Fold3,Fold4,Fold5,Mean±Std
44.67,43.17,49.33,52.33,44.67,46.83±3.85
34.33,25.67,27.67,26.17,28.50,28.47±3.47
51.17,52.83,53.00,52.17,39.83,49.80±5.62
77.83,88.33,76.00,87.50,75.17,80.97±6.42
95.00,96.50,97.33,94.83,94.00,95.53±1.35
88.33,95.33,91.33,90.83,93.00,91.77±2.60
80.17,78.33,67.33,81.00,81.33,77.63±5.87
90.17,85.17,90.17,93.50,88.83,89.57±3.00
77.00,77.17,72.17,70.67,61.17,71.63±6.52
36.83,32.00,26.50,20.83,35.00,30.23±6.55
67.55,67.45,65.08,66.98,64.15,66.24±24.08
