0,1,2,3,4,5,6,7,8,9,10,11
0.9946554899215698,0.0001906769258160542,0.0006365840560344319,0.00024218879631613768,0.00030546887016195495,0.00021787353390815648,0.0011385206914079997,0.0014861611383215252,0.00045272471318943036,0.00012571121195984838,8.920624952679646e-05,0.0004594016201432775
3.8230087928544286e-05,0.9998638182878494,1.0084553575021952e-05,4.8625773724590244e-06,2.733320926987896e-05,1.0189306853665888e-05,7.93401814291883e-06,1.1140304025047953e-05,1.2793895431665684e-05,3.3704154063229907e-06,2.494354077953176e-06,7.761429335081024e-06
3.2562476765936786e-05,1.2004141391723048e-05,0.9996889680624008,1.767535021220586e-05,3.204801608565807e-05,3.744071394370015e-05,1.021389275971766e-05,7.151102439214203e-05,3.216001899393935e-05,1.4080833883175122e-05,5.391298998347338e-06,4.5960642789092766e-05
0.0810374690105391,4.099716884079877e-05,0.0005570801689979513,0.9169056643343841,0.0003663986312100557,9.698608116082141e-05,0.00025821214137522475,0.00022952120399584905,0.00019814085029186876,7.669978581740604e-05,5.167842273105331e-05,0.0001812019980036439
0.00011548260469377662,3.710366252107633e-05,2.5004436717305605e-05,6.367707131479013e-05,0.9995586524407069,2.4320759469749948e-05,2.249417716863415e-05,8.20821467944673e-05,2.4722009887530778e-05,1.3988890174232438e-05,1.5499233185778394e-05,1.694648409511501e-05
1.3667880494949713e-05,1.2685637955200946e-05,4.6165975163603434e-05,7.82688677721429e-06,3.1910817161436476e-05,0.9997140715519587,3.315199868817823e-05,2.6408018849603348e-05,5.582961701596408e-05,1.2521420671873784e-05,2.8545289618856866e-05,1.7224402218592633e-05
2.576410035241376e-05,3.036749092188984e-06,3.8047809122569256e-06,1.579893485844271e-05,1.429428539267974e-05,1.03636516920839e-05,0.9998904267946879,1.4195256805275372e-05,1.1005527009425956e-05,4.7318387714767596e-06,2.879124309629333e-06,3.6963740323396146e-06
5.805412502013496e-05,1.5943092307679763e-05,7.208592766498138e-05,1.798734626845544e-05,4.40559274466068e-05,4.0619763391684195e-05,5.539154714521525e-05,0.9996193846066793,3.460625324199403e-05,2.0726590378217224e-05,4.821920147909016e-06,1.631471908088618e-05
4.1495594208148155e-05,1.590038558182035e-05,2.2262668721850787e-05,1.0586856130127368e-05,9.740695143515646e-06,3.4518355240228025e-05,2.557936772973335e-05,2.9747081346916577e-05,0.9997478574514389,5.409031719712705e-06,7.057951250999395e-06,4.986883914170903e-05
2.167569675748382e-05,1.443769404829709e-05,2.637968808964312e-05,5.39219248499497e-05,1.771862852706363e-05,5.819103217656145e-06,3.4384770363734184e-05,3.5389439858590777e-05,1.3831507582532746e-05,0.9997074554363886,3.204361968300873e-05,3.6968600246230686e-05
0.0009894816360827008,0.0005308323072483745,0.001609263161263641,0.0016311870937926187,0.0016280513930932254,0.002069203631037908,0.0016087810617098814,0.0012816898614455379,0.0006409388779052468,0.0018413889653553877,0.9840809255838394,0.0020882230755887576
3.9220650933202705e-05,3.820577236505566e-06,9.541886602922508e-06,9.17180195377417e-06,1.4953708576589028e-05,6.961836457245833e-06,6.773059880060828e-06,3.2694766929353136e-06,2.569206878888508e-05,1.2079175727800854e-05,5.602398433760906e-06,0.9998629093170166
