0,1,2,3,4,5,6,7,8,9,10,11
0.9977724800507227,0.001324465476500336,6.404254478790487e-05,2.0664528091648058e-06,3.349537649910417e-06,0.0005793079474945747,6.069637039255819e-05,2.4168989013399294e-05,2.0824865373469947e-05,2.5017846407848765e-06,2.528544061538203e-07,0.00014582165530896418
0.0005750912823714316,0.999048113822937,7.605125847476302e-05,1.809685988973797e-05,5.57924576582991e-06,0.0001778509384469847,5.879211570913867e-06,1.1635748042711688e-05,3.4043183395245555e-06,1.4863244371573121e-06,2.558155186941728e-07,7.656800031933624e-05
2.2001718207320664e-05,0.00015109788273548475,0.9996470113595327,5.9837015366307846e-05,2.5006413421439316e-08,7.588706406143804e-05,8.183391638401834e-08,4.2423846177067993e-05,1.1507251559036055e-08,1.3632278476431262e-07,1.0007742415515015e-06,5.082919495672892e-07
0.0826797332494588,0.0003834825661215291,0.00025826592597392545,0.9160923820259844,1.2618570721656397e-06,0.00035164544241676293,4.408052294972246e-05,8.043163785487195e-05,1.9144087843869784e-06,6.630234943235298e-05,3.1200110835645965e-05,9.313841985658655e-06
1.0281057105506383e-05,4.356756335255341e-05,6.296996228153754e-07,5.066332571246335e-07,0.9990304758151373,0.0003240414068083434,4.9799270603519595e-05,0.0002560359510728934,0.0002596512889188792,1.2380325600247488e-06,2.0759659112930724e-05,3.0196886674123866e-06
0.00016688920944337346,9.887775680302487e-05,2.8405618422766565e-05,7.605116214411585e-06,0.0003961951988458168,0.999058187007904,0.00017647103535030814,3.552653561200714e-05,2.617055884002184e-05,3.12187131612518e-06,1.1043826890026291e-06,1.4413880459566524e-06
5.5684163726255065e-05,9.950001128800068e-06,1.978340103884572e-06,3.675845550787926e-05,5.156960605745553e-05,0.00019069488310681967,0.9994435062011083,1.4813717494159089e-06,2.4462434187929222e-05,0.0001483357142812262,5.542943749029898e-06,3.004283318356708e-05
3.278605307362644e-05,3.9450145929246595e-05,6.977760949666845e-05,2.0150587564179052e-05,0.00027518321985553484,0.00011147084751428338,4.416712982902027e-06,0.9993567317724228,9.198465098355276e-06,6.248467987764646e-06,7.358482253039256e-05,9.93824502396971e-07
1.5086693110788474e-05,7.014669771857977e-06,1.0392736234562013e-07,3.687536694885196e-07,0.00010243283668387448,1.17107261938069e-05,4.453142964659188e-05,5.743252270799341e-07,0.9991500725348791,9.752495818323343e-07,6.690393380874109e-05,0.0006002012499569295
3.223093186003704e-05,1.4461818039990249e-05,3.802238469556111e-06,0.0009033399025308123,3.676803146390739e-06,1.7927825297192612e-05,0.001371110481462286,2.012047068807495e-06,4.082888845384029e-06,0.9972066630919775,1.4593445162821203e-05,0.000426102605615597
9.91279062538079e-07,3.006872063338051e-06,5.376835134759024e-06,6.544003584470677e-05,0.014629660799982958,2.6031162903450422e-05,0.0005974703979442589,0.00016690411515204082,0.0807233715380183,0.00023641479341070712,0.9034948547681173,5.051000327208991e-05
4.536724046981059e-05,7.61542059990461e-05,3.929356407657754e-07,9.512796334358123e-07,8.879833709822075e-07,1.281220153304119e-07,9.381304895583753e-06,7.11910748407707e-09,0.000216921626815747,4.240827657516396e-05,3.884053057845449e-06,0.9996035645405451
