0,1,2,3,4,5,6,7,8,9,10,11
0.4923496851945652,-0.05110470343365803,-0.06407916567770146,-0.2503725457095109,-0.04738511941730821,0.22400387960911738,0.07751875664016926,-0.005626959755466783,-0.02835634516707701,-0.08835394068408431,0.009710718094587208,-0.10537027075992433
-0.19637901763036478,0.632776601377106,0.09993483688451658,0.12609100814378513,-0.15055250282804808,-0.03162587323933321,-0.0175282851184479,-0.08904788736518189,-0.06245951010121407,-0.23551189308179088,0.06870017062648046,-0.07827487778135955
0.04572620347280032,0.04483994792243054,0.7080727741846194,-0.05075389369502859,0.0671438837775013,-0.43412850924867924,-0.01435352021470826,0.07261210169314598,0.020561982284602775,-0.15070563021375574,-0.33084678431691367,0.22551949920821698
-0.1808890241132086,0.19078100194204076,-0.0023849556328669488,0.7599594169730283,-0.02733739418389354,-0.014272479611375925,-0.3216411877115291,-0.06395559676320345,-0.10983966622033943,-0.025296217617595134,0.10906011620374179,0.08979160378461631
0.029938656015659964,-0.19017616820723446,0.13833788477678374,-0.07887663496164302,0.6701217178051414,-0.057302747002781436,0.06980671778926921,-0.10076202610946344,0.14908932996148436,-0.01577184090150827,-0.03491592758653328,0.034113693843958015
0.10275758416192597,-0.07735954516316292,-0.3985717468265857,-0.02212644239727574,-0.04012390623695685,0.6519981770664428,0.09894790673562881,0.027157467853929404,-0.22525747915109318,-0.09300212671771331,-0.06879567222314814,-0.21954600982492004
0.07576666413988692,0.003788710119915118,-0.10848386876236048,-0.3311702471541602,0.1624709249736674,0.14122313971747277,0.745488383276288,-0.03388559715572117,0.07553260385524184,-0.20569257386036843,-0.01664698368042838,0.026366633863306167
0.11720635855675397,-0.023764457753983215,0.018537353930328973,-0.028814819677462408,-0.32123399514125744,-0.011368843802393126,0.05583247253315083,0.653356539886515,0.06022898422987971,0.058071532285354714,-0.3013420060319832,-0.04462097904005202
0.006579927912280125,0.006604337206266156,0.0034251062616059355,0.0028531848336967717,0.1602608186605761,-0.36871917110439695,0.015421916189878202,0.020954351540845195,0.6653075258423794,0.053186150401412065,0.19406247441064164,-0.16274000722858287
-0.09459312581088469,-0.20762450455500595,-0.09479305763902458,0.011894638385920232,-0.155127964106983,0.006997764130266019,-0.29137835663533673,0.10178737374148732,0.05394540448404925,0.7444992161199959,0.04659313713298704,-0.06364396104228351
0.03284414267259201,0.17290617192135185,-0.20290957034177037,-0.03815993029049356,0.17436791903104978,0.015234955252909022,-0.007921062165660546,-0.21276340636393443,0.12294432607985945,-0.005316825037247958,0.6847263973470463,0.03771378056167592
0.032522164873344264,-0.052057654510164836,0.10723890221960301,0.0026322332033403496,-0.0992852252764219,-0.03045024384696346,0.013907131202827203,0.045036552785679355,-0.2495017898423454,0.12839734059557825,0.02068205061678435,0.6366265751159718
