0,1,2,3,4,5,6,7,8,9,10,11
0.4422550418724616,0.0034008418212276106,0.08472128729590622,0.03074461116193561,0.040637791287736036,0.18336991590816373,0.008641505273165725,0.07646587265480775,0.012429199913943497,0.06010039251123089,0.04570404918437513,0.011529479234013706
0.0017810178223953699,0.6027628461403461,0.051345777870589394,0.08680010294968572,0.025775836139170376,0.01683586333956555,0.0019362705437894572,0.006216955109266564,0.10274141927220626,0.01182630539794142,0.01628503749331382,0.07569255377165973
0.01754991420117828,0.02343170535596073,0.5185839667295417,0.006175310892084933,0.09850517419181415,0.006737937535566137,0.013566596084274352,0.10019834023357059,0.0669871728526535,0.03382679882512699,0.01265276271321151,0.10178430201873805
0.009555169839889762,0.06918324041180313,0.010088380985810849,0.7187325947064286,0.016463358528199024,0.03541210088405933,0.010750393838558617,0.07971539833185186,0.002593521692081898,0.00953767607639596,0.008137245925051198,0.02983093222428579
0.021462015276180562,0.0027825913086113965,0.008386943391087698,0.008128922176486716,0.6675682114437222,0.06072172058399398,0.008278198363768752,0.10964938295849909,0.028367465513611023,0.011169385433580222,0.06215275275462773,0.011332412650479759
0.03109266856336035,0.02455300704847711,0.02214216908517604,0.06426553199222933,0.0710357979539064,0.5687076966666306,0.01904381777421804,0.045242964872159064,0.029398841186775826,0.08053803926062149,0.009455345660171588,0.03452411600543807
0.0424561242495353,0.018042459172041465,0.031968154675420614,0.01972552946244832,0.030405889983133722,0.03077485391471176,0.6385246867624422,0.014887847591126047,0.057624904868816884,0.05606082175897124,0.013277583567590531,0.046251164119894383
0.04353335833244879,0.010909907944248213,0.024794426102744183,0.034292610604704045,0.02415784944605548,0.13706750143622534,0.0026080247004453363,0.5850311269362768,0.023690373896291323,0.024812491067374747,0.023406275771170233,0.06569605149949591
0.04639186162967235,0.02565785720526037,0.041286838512557246,0.032365095403899126,0.15538427385035902,0.006430070692810356,0.009900351750426731,0.0400941803624543,0.5460224437216917,0.06668794424937612,0.012628147832098572,0.017150929774895
0.0003270000645822317,0.014633359412376498,0.03031365429978905,0.0019921076939984537,0.021610421499644872,0.02401020739701683,0.0041717935976824565,0.009525562098739707,0.002066082730986333,0.8846496939659119,0.0026004088376794243,0.004099723858720002
0.15631798113463446,0.029732142915842513,0.10110600956735045,0.0456233867063626,0.08393091929610819,0.03842091648675705,0.041538964068119334,0.028657419864127103,0.04465155433960414,0.07117742371337954,0.2898056079284288,0.06903765225918808
0.007175426523948166,0.007878961063397583,0.13544885707475865,0.008571300565866599,0.026457502933529515,0.013583052340739718,0.021812273142131744,0.019818493417308975,0.007916939804090362,0.01911488333037899,0.021091721861012047,0.7111305904885133
