Fold1,Fold2,Fold3,Fold4,Fold5,Mean±Std
64.58,65.28,51.39,55.56,61.81,59.72±6.03
59.03,52.08,47.92,40.28,50.00,49.86±6.79
72.92,88.19,74.31,75.00,72.22,76.53±6.61
97.22,97.22,96.53,92.36,95.83,95.83±2.02
99.31,100.00,99.31,100.00,100.00,99.72±0.38
95.14,98.61,94.44,95.14,95.83,95.83±1.63
90.28,86.81,93.06,92.36,95.14,91.53±3.16
99.31,97.92,95.83,98.61,98.61,98.06±1.34
95.14,95.83,95.14,98.61,95.83,96.11±1.44
76.39,81.94,88.89,82.64,84.72,82.92±4.54
84.93,86.39,83.68,83.06,85.00,84.61±16.54
