Fold1,Fold2,Fold3,Fold4,Fold5,Mean±Std
46.83,40.50,36.33,41.83,37.83,40.67±4.07
22.83,23.33,28.17,29.83,21.50,25.13±3.64
53.00,36.67,65.33,53.67,49.83,51.70±10.26
84.50,96.00,91.17,93.00,88.83,90.70±4.35
96.67,91.00,93.17,97.83,93.67,94.47±2.76
91.17,85.83,94.00,91.83,91.83,90.93±3.05
80.67,83.17,78.00,88.83,83.33,82.80±4.01
96.33,95.83,90.17,96.50,97.33,95.23±2.88
74.50,65.67,88.50,77.67,90.50,79.37±10.27
69.17,72.33,52.00,63.67,66.50,64.73±7.81
71.57,69.03,71.68,73.47,72.12,71.57±23.59
