Fold1,Fold2,Fold3,Fold4,Fold5,Mean±Std
44.44,47.22,52.78,55.56,50.00,50.00±4.39
50.00,38.89,50.00,41.67,50.00,46.11±5.41
97.22,94.44,97.22,88.89,75.00,90.56±9.34
100.00,97.22,97.22,94.44,88.89,95.56±4.21
86.11,83.33,91.67,97.22,91.67,90.00±5.41
100.00,94.44,97.22,97.22,97.22,97.22±1.96
86.11,33.33,47.22,66.67,80.56,62.78±22.27
100.00,97.22,100.00,97.22,100.00,98.89±1.52
97.22,91.67,97.22,88.89,86.11,92.22±4.97
72.22,69.44,58.33,66.67,77.78,68.89±7.19
83.33,74.72,78.89,79.44,79.72,79.22±19.28
