Fold1,Fold2,Fold3,Fold4,Fold5,Mean±Std
45.83,40.97,39.58,47.92,37.50,42.36±4.36
43.75,24.31,33.33,43.75,25.69,34.17±9.40
64.58,74.31,64.58,70.14,55.56,65.83±7.05
88.19,90.28,95.14,85.42,92.36,90.28±3.74
84.72,94.44,96.53,99.31,88.89,92.78±5.90
90.97,90.97,93.06,88.89,92.36,91.25±1.60
70.83,77.78,81.94,86.11,81.94,79.72±5.78
90.97,86.11,88.89,93.06,90.28,89.86±2.58
71.53,84.03,85.42,82.64,68.75,78.47±7.73
53.47,55.56,41.67,44.44,57.64,50.56±7.07
70.49,71.87,72.01,74.17,69.10,71.53±20.89
