Fold1,Fold2,Fold3,Fold4,Fold5,Mean±Std
40.97,54.86,43.75,49.31,52.78,48.33±5.88
48.61,42.36,52.78,30.56,40.28,42.92±8.51
58.33,69.44,68.75,70.83,57.64,65.00±6.45
91.67,94.44,95.14,91.67,97.22,94.03±2.39
98.61,99.31,95.14,97.22,98.61,97.78±1.66
86.81,96.53,97.92,93.75,97.22,94.44±4.55
84.03,84.72,84.03,88.19,87.50,85.69±2.00
97.92,97.22,98.61,99.31,99.31,98.47±0.91
93.06,93.06,94.44,97.22,93.06,94.17±1.81
64.58,73.61,68.06,67.36,83.33,71.39±7.44
76.46,80.56,79.86,78.54,80.69,79.22±19.92
