Fold1,Fold2,Fold3,Fold4,Fold5,Mean±Std
38.00,51.67,44.33,42.67,49.83,45.30±5.53
46.67,48.00,50.67,35.67,41.83,44.57±5.92
58.00,68.67,68.83,70.33,58.17,64.80±6.17
91.67,94.50,95.83,91.67,97.17,94.17±2.47
98.67,98.67,95.33,96.33,96.67,97.13±1.48
86.00,95.67,97.33,94.00,97.00,94.00±4.66
82.50,84.83,81.50,87.17,86.67,84.53±2.50
97.83,97.00,98.50,99.33,99.33,98.40±1.00
92.50,92.00,94.67,97.17,93.00,93.87±2.10
64.17,72.50,69.67,63.67,82.17,70.43±7.54
75.60,80.35,79.67,77.80,80.18,78.72±20.02
